sentiment	review_text
neg	"Eu fiz a compra mês passado e cancelei as vésperas de receber o produto. Motivo: fiz a compra em boleto, no valor de R$ 2880,00, mas a empresa baixou o valor para R$ 2610,00 do produto um dia antes de chegar em minha casa. Publicaram até nas minhas redes sociais.  É um direito da empresa, caso queira, dar de graça o produto, mas eu vejo como falta de respeito, já que não me deram a possibilidade de obter o desconto da promoção. O SAC é horrível e não há um setor ou opção que pudesse dar uma tratativa e salvar a venda, atribuindo o desconto aos clientes que desejassem dentro do prazo vigente da promoção. Pra ser bem claro, com um desconto promocional de R$ 270,00 reais em relação ao que eu paguei, a empresa diz em outras palavras ""olha aí otário, você perdeu dinheiro na compra"". Sendo assim, prefiro comprar numa empresa concorrente do que realizar uma nova compra com a <empresa>. Perdeu mais cliente mas vejo que a empresa nunca se importou em respeitar seus clientes."
pos	Chegou muito rápido,comprei numa semana,na próxima já chegou, recomendo.
pos	um excelente  notebook ,uma maquina ótima para meus estudos, nunca coisa  inconveniente e que o office e apenas três meses pra avaliação. mas recomendo para que uma boa maquina.
pos	E um produto muito bom e entrega no prazo muito bom mesmo
pos	O produto chegou antes do prazo, bem embalado, com total segurança.  Consegui acompanhar pelo site cada passo. Estou super satisfeita!
pos	Um Notebook com preço acessível, leve, esteticamente bonito, imagem de vídeos excelente, um bom processador. Recomendo
pos	Computador muito bom e, pelo preço que paguei, barato. O único contra é que o processador é da série mobile, mas não é um problema tão decisivo
pos	Super leve, bonito, compacto e rápido! Boa pedida para as tarefas do dia a dia.
pos	Rápido, resistente e bateria de alta duração, recomendo!
neg	Eu até avaliaria direito, mas ele já foi pra assistência técnica antes que eu pudesse analisar seu desempenho. Só passou uma semana comigo. Quando ele voltar, eu conto.
pos	Produto excelente,  entrega rápida e antes do prazo
neg	Péssimo produto!!! Desliga sozinho diversas vezes ao dia, sistema operacional muito lento, não consigo fazer sequer pesquisas para os trabalhos da faculdade. Assistência do suporte da Positivo inútil, não resolve nada e não facilita a vida de ninguém. Por fim, não recomento a compra deste produto. Acreditem!!!! não vale a pena o valor investido..
pos	Ótimo produto, recomendo a todos que queira adquirir o produto, está atendendo as minhas necessidades até o momento.
pos	Produto atendeu muito bem as minhas necessidades, já estou usando a um mês e estou bem satisfeita, notebook além de rápido executa diversas atividades e programas sem lentidão. Ainda não fiz nenhum upgrade porém consigo usa-ló como um notebook gamer, GTA V, BATTLEGROUNS, H1Z1, TOMB RAIDER, CS GO são jogos que instalei e ainda não tive problemas com leg roda tranquilo. Estou também bem satisfeita com as <empresa> entrega rápida e o produto com embalagem bem segura.  Recomendo.
pos	Produto de excelente qualidade, máquina de rápida inicialização. DELL é DELL, a melhor de todas! O único contra foi o modo em que o Notebook veio embalado, pois veio com o uma almofada inflável protegendo o Notebook dentro  da caixa do mesmo e colocaram essa caixa dentro de outra caixa, porém com o transporte a 2 caixa veio toda rasgada. O produto foi muito caro e deveriam tomar mais cuidado em relação a forma de embalo, poderia sofrer alguma avariação no decorrer do transporte. Mais cuidado!!!
neg	Logo desde o primeiro uso notei que o som dele estava com uma qualidade inferior, para completar no sexto dia de uso a tela dele simplesmente parou de funcionar. Pedi a devolução e o estorno do dinheiro.
pos	Entrega dentro do prazo, cuidado na embalagem.  O aparelho, após rápida configuração,  tem um funcionamento prefeito.   Estou satisfeito.
pos	Produto chegou bem antes da data prevista. Recomendo.
pos	Produto com excelente configuração, ótimo custo beneficio e entrega antes do previsto. Muito satisfeita!!!!
pos	rápido eficiente bonito vem conforme a imagem mostra peso bom serve para meus trabalhos da faculdade é útil
pos	Aparelho simples, mas que dá conta sim para funções básicas, como uso para office, acessar internet. Dentro de configurações para um aparelho de entrada, eu recomendo muito a compra.
neg	É bonito e muito leve pontos positivos do notebook,mas ja ficou com a tela preta e travando.
pos	Satisfatório, para minhas tarefas diárias. Ajuda nos meus trabalhos
neg	não gostei, o produto veio com defeito..., mas efetuei a devolução para <empresa> e ocorreu tudo certo, parabéns a <empresa> pela devolução de forma correta.
pos	Produto muito bom. Recomendo para uso pessoal e/ ou profissional.
pos	O produto chegou no prazo e estou gostando muito de usá-lo.
pos	O notebook é prático, portátil, adorei! Super recomendo para quem quiser usar para coisas mais práticas!
pos	Notebook é ótima, mas veio com defeito na tela, e como trabalho muito, não deu para perceber o defeito, quando percebi já tinha acabado os 7 dias de avaliação das <empresa>. Estou enviando o notebook hoje ou amanhã para reparo da acer.
neg	Ele é lento demais.A bateria dura no maximo 2 horas.Com um ano e meio de uso ele quebrou e não compensava arrumar.É o barato que sai caro.Compensa investir um pouco mais e não ter dor de cabeça.Joguei meu dinheiro fora.
pos	Produto de ótima qualidade, não trava! Bateria super econômica.
pos	Entrega rápida. Produto lindo e de ótima qualidade.
pos	Gostei muito do produto tenho interesse em adquir outro.
neg	Trava muito, sistema operacional horrível, não me atentei na horas de compra e acabei comprando um sistema q é diferente do Windows, não recomendo
neg	Meu not veio com defeito, o mesmo esta com mal contato no carregador, não esta carregando direito. Como faco pra mandar para assistência técnica ?
neg	Ele está tremendamente lento. Terei de enviar para uma avaliação.  Isso porque não foi instalado nada nele. Uma pena!
neg	estou bem descontente com as amaericanas, pois comprei esse produto e está com defeito e nçao estou conseguindo retorno da empresa para troca.
pos	Computador leve, bem fácil de seguir as instalações dos programas.
pos	Gostei da forma que você está tendo dinheiro e gostei que vocês foram eficiente ao prazo de entrega obrigado
pos	Excelente produto, superou minhas expectativas. Chegou antes do prazo.
pos	Gostei e gostaria de voltar a comprar em proxima oportunidade
pos	Excelente. Atende totalmente minhas expetativas. Entrega rápida.
pos	Quando recebi o produto pensei que estava acompanhando a Nota Fiscal da compra do produto, mas infeliz mente até este momento não estou de posse da mesma.Se fosse possível gostaria que fosse enviada via e-mail.
pos	Correspondeu todas as minhas expectativas, faço todos os meus trabalhos e ainda utilizo para jogos e filmes. A bateria é de longa duração e não fica travando.
neg	O notebook chegou numa terça-feira e já na quinta-feira foi para a assistência técnica e está lá até hoje.
pos	Respostas rapidas,tamanho ideal,imagem maravilhosa adorei.
pos	Obviamente, não é um notebook para jogos ou programas pesados, não se compara aos i5, i7. Entretanto, pra recursos básicos (edição de textos, imagens, Internet, filmes, estudo, etc) é de grande valia. Bateria duradoura, um notebook super fino, bonito. Particularmente gostei bastante. E quanto ao S.O, em 15 minutos mudei pro Windows 10, fácil, fácil. Deixem de preguiça e pesquisem no YouTube kkk
pos	produtos Asus sempre surpreende pela qualidade e eficiência. Como também quero agradecer pelo respeito que as lojas <empresa> tem pelos clientes entregando os produtos em prazos sempre menores que o prazo de entrega e a preocupação de resolver os casos em que os parceiros demoram na entrega dos seus produtos
pos	recomendo muito, produto ok, envio rápido e confiável
neg	Notebook com péssimo acabamento. Baixa qualidade. Não permite alterar algumas opções básicas na bios. Sistema operacional é uma das piores distribuições de Linux. Note Parece de brinquedo. Não compre sério. Kkkkkk
pos	Produto muito bom, cumpre muito bem oq promete, leve e compacto.
pos	Estou usando o notebook faz 1 mês e realmente é um produto excelente para o que eu buscava. Utilizo ele para meus trabalhos da faculdade e coisas do dia a dia. É super leve, tem um bom tamanho de tela e de fácil utilização, além de um belo acabamento.Processa rápido as tarefas mesmo com várias janelas abertas. Comprei quando estava na promoção, então tive um ótimo custo benefício. Super recomendo!!!
pos	O produto atende as qualificações técnicas apresentadas, com um designer atual e slin.
pos	Recomendo. Produto muito bom. Teclado grande, câmera frontal... TD ótimo. Atendeu minhas espectativas.
pos	O que mais me chamou atenção além de todos os atributos que eu esperava do notebook foi o tempo de entrega, 06 dias!!!!
pos	O produto atendeu as minhas expectativas, estou muita satisfeita.
pos	Gostei muito do produto, rápido e de qualidade. Está me ajudando muito
neg	Se você já possui um HD SSD mais antigo não vai poder instalar sem perder a garantia. Para retirar o HD que vem nele e instalar o seu SSD MAIS ANTIGO é necessário abrir o computador todo. Tentei achar em toda a internet qual é o padrão SATA e outros detalhes mais técnicos e não encontrei. Mas o que matou mesmo pra mim foi não poder usar o meu SSD. Tive que desistir da compra.
pos	O produto chegou rápido é a qualidade dele é excelente.
neg	É horrível o notebook me arrependi muito pela compra. Não comprem é lento e trava muito o meu não está nem com 2 semanas e já estava apresentando defeitos.
pos	O notebook realmente atende se você costuma realizar várias tarefas ao mesmo tempo. Para jogos, ele não roda no máximo com plenitude, mas o gráficos, dependendo do horário, atendem conforme o necessário. No mais, vale a pena a aquisição.
pos	É um excelente   produto por isso eu o recomendo,entrega rápida e sem problema.
neg	Notbook chegou com defeito e está na assistência. Não faz nem um mês que comprei, nunca funcionou bem, a tela escurece e ele desliga sozinho. Não quero produto consertado. Paguei pelo aparelho novo.
pos	Ótimo laptop, enchi de programas e jogos e ainda sobra muito espaco.
neg	COMPREI NOTEBOOK, DEU DEFEITO, ENVIEI P ASSISTÊNCIA 2 VEZES ELES ALEGAM Q O PRODUTO FOI VIOLADO. COISA QUE NÃO ACONTECEU. P NÃO ME DAR UM NOVO, JÁ QUE NAO CONSEGUIRAM CONSERTO, FOI A DESCULPA DELES. AGORA ESTOU ENTRANDO EM PROCESSO P VER SE CONSIGO REAVER MEU PREJUÍZO.
neg	Um note que não atende nenhuma categoria, muito fraco! O sistema operacional trava muito e é muito complicado de se utilizar, a bateria dura muito pouco , material de construção de pouca qualidade até para o preço em questão , enfim não recomendo a compra, arrependimento total pena que não posso mais desistir da compra!!! Lembrando que essa é a minha experiência pessoal com a compra que fiz!
pos	Chegou antes do prazo. O produto esta atendendo minhas expectativas. Estou satisfeita.
pos	Este produto entrega o que promete, nada a mais ou a menos.
pos	O produto é otimo, nos primeiros dias era meio lento por falta de atualização, mas dps que atualizou, nao tive mais do que reclamar!
pos	Esta em uso a um mês e até o presente momento funciona muito bem, não compre se deseja exigir gráficos da maquina.
neg	Eu comprei 2 Notes e no status da loja diz que recebi, porém só foi entregue 1 note com NF DANFE incorreta indicando o o valor total da compra para 1 quantidade. E nem descreve especificação do produto. Ou seja, não usei o produto pois ainda estou em demanda com a loja e parceiro para entender como vao solucionar meu caso.
pos	Além de ser o notebook dos meus sonhos - todo branquinho e com um design lindo - tem uma ótima funcionalidade.
neg	Falta de humanismo no atendimento.Dificuldades em falar com atendente.
pos	Até agora não tenho oq reclamar dele foi um investimento bem feito
pos	Produto excelente  bem fino e leve. atendeu a expectativa. entrega rápida antes do previsto.
neg	gente ele aparenta ser bom mas quando chegou parece que vem com as peças meio folgada, deu problema e não sei como resolver...
pos	Adorei meu noteebook, tem respondido bem as tarefas aos quais ele se presta.
pos	Produto corresponde ao anunciado, super leve, o som me surpreendeu positivamente (estava acostumada com o ACER o qual o som é bem baixo).
pos	Tem atendido bem a expectativa, muito bonito e bem leve
pos	Chegou antes do prazo e atende todas as minhas necessidades, super recomendo !!
pos	Era o quê eu estava procurando, um excelente aparelho que dará suporte no meu trabalho.
neg	Fiz a compra dia 12/04/2018 era pra ter chegado dia 30/04/2018 e chegou hoje 19/04/2018 a entrega foi super rápida. Porém o notebook travou muito, sistema operacional não é dos melhores (Linux). Mais em questão a isso vou instalar o Windows 10. E o atendimento foi perfeito!
pos	excelente produto foi além da minha expectativa , pode comprar sem medo
pos	Produto atendeu as expectativas estava conforme o anúncio, veio bem embalado
pos	Ótimo produto vei tudo certo e rapido notbook impecável ótimo custo beneficio
pos	ENTREGA ÓTIMA, RÁPIDA, E EM CASA, ÓTIMO PRODUTO, LEVE, JOGOS MEDIOS, E BATERIA RAZOÁVEL
